session_id,org_id,account_id,user_id,session_start,session_end,duration_minutes
sess_acc_015_usr_acc_015_1_25,org_001,acc_015,usr_acc_015_1,2026-02-07T12:09:37.684104,2026-02-07T12:25:37.684104,16
sess_acc_015_usr_acc_015_1_24,org_001,acc_015,usr_acc_015_1,2026-02-08T15:27:37.684136,2026-02-08T16:33:37.684136,66
sess_acc_015_usr_acc_015_1_21,org_001,acc_015,usr_acc_015_1,2026-02-11T14:35:37.684166,2026-02-11T15:43:37.684166,68
sess_acc_015_usr_acc_015_1_20,org_001,acc_015,usr_acc_015_1,2026-02-12T14:33:37.684196,2026-02-12T15:51:37.684196,78
sess_acc_015_usr_acc_015_1_19,org_001,acc_015,usr_acc_015_1,2026-02-13T08:13:37.684216,2026-02-13T08:20:37.684216,7
sess_acc_015_usr_acc_015_1_17,org_001,acc_015,usr_acc_015_1,2026-02-15T13:23:37.684248,2026-02-15T13:45:37.684248,22
sess_acc_015_usr_acc_015_1_14,org_001,acc_015,usr_acc_015_1,2026-02-18T11:03:37.684276,2026-02-18T11:25:37.684276,22
sess_acc_015_usr_acc_015_1_12,org_001,acc_015,usr_acc_015_1,2026-02-20T08:44:37.684307,2026-02-20T09:43:37.684307,59
sess_acc_015_usr_acc_015_1_10,org_001,acc_015,usr_acc_015_1,2026-02-22T17:55:37.684334,2026-02-22T18:20:37.684334,25
sess_acc_015_usr_acc_015_1_9,org_001,acc_015,usr_acc_015_1,2026-02-23T09:15:37.684353,2026-02-23T09:29:37.684353,14
sess_acc_015_usr_acc_015_1_7,org_001,acc_015,usr_acc_015_1,2026-02-25T10:30:37.684371,2026-02-25T10:52:37.684371,22
sess_acc_015_usr_acc_015_1_6,org_001,acc_015,usr_acc_015_1,2026-02-26T18:44:37.684432,2026-02-26T18:50:37.684432,6
sess_acc_015_usr_acc_015_1_4,org_001,acc_015,usr_acc_015_1,2026-02-28T10:32:37.684464,2026-02-28T10:57:37.684464,25
sess_acc_015_usr_acc_015_2_60,org_001,acc_015,usr_acc_015_2,2026-01-03T12:58:37.684488,2026-01-03T14:16:37.684488,78
sess_acc_015_usr_acc_015_2_58,org_001,acc_015,usr_acc_015_2,2026-01-05T09:33:37.684518,2026-01-05T10:26:37.684518,53
sess_acc_015_usr_acc_015_2_57,org_001,acc_015,usr_acc_015_2,2026-01-06T08:14:37.684539,2026-01-06T09:09:37.684539,55
sess_acc_015_usr_acc_015_2_55,org_001,acc_015,usr_acc_015_2,2026-01-08T15:30:37.684561,2026-01-08T16:15:37.684561,45
sess_acc_015_usr_acc_015_2_53,org_001,acc_015,usr_acc_015_2,2026-01-10T09:06:37.684594,2026-01-10T09:20:37.684594,14
sess_acc_015_usr_acc_015_2_52,org_001,acc_015,usr_acc_015_2,2026-01-11T10:34:37.684624,2026-01-11T10:52:37.684624,18
sess_acc_015_usr_acc_015_2_51,org_001,acc_015,usr_acc_015_2,2026-01-12T12:12:37.684641,2026-01-12T13:27:37.684641,75
sess_acc_015_usr_acc_015_2_50,org_001,acc_015,usr_acc_015_2,2026-01-13T09:36:37.684697,2026-01-13T10:53:37.684697,77
sess_acc_015_usr_acc_015_2_48,org_001,acc_015,usr_acc_015_2,2026-01-15T08:20:37.684723,2026-01-15T08:36:37.684723,16
sess_acc_015_usr_acc_015_2_46,org_001,acc_015,usr_acc_015_2,2026-01-17T13:48:37.684751,2026-01-17T14:43:37.684751,55
sess_acc_015_usr_acc_015_2_45,org_001,acc_015,usr_acc_015_2,2026-01-18T14:57:37.684774,2026-01-18T16:06:37.684774,69
sess_acc_015_usr_acc_015_2_43,org_001,acc_015,usr_acc_015_2,2026-01-20T17:50:37.684800,2026-01-20T18:43:37.684800,53
sess_acc_015_usr_acc_015_2_42,org_001,acc_015,usr_acc_015_2,2026-01-21T15:05:37.684834,2026-01-21T16:30:37.684834,85
sess_acc_015_usr_acc_015_2_41,org_001,acc_015,usr_acc_015_2,2026-01-22T11:51:37.684851,2026-01-22T13:19:37.684851,88
sess_acc_015_usr_acc_015_2_39,org_001,acc_015,usr_acc_015_2,2026-01-24T17:41:37.684872,2026-01-24T18:52:37.684872,71
sess_acc_015_usr_acc_015_2_38,org_001,acc_015,usr_acc_015_2,2026-01-25T17:54:37.684899,2026-01-25T18:54:37.684899,60
sess_acc_015_usr_acc_015_2_36,org_001,acc_015,usr_acc_015_2,2026-01-27T11:39:37.684911,2026-01-27T13:01:37.684911,82
sess_acc_015_usr_acc_015_2_35,org_001,acc_015,usr_acc_015_2,2026-01-28T15:06:37.684924,2026-01-28T15:12:37.684924,6
sess_acc_015_usr_acc_015_2_31,org_001,acc_015,usr_acc_015_2,2026-02-01T15:20:37.684940,2026-02-01T15:46:37.684940,26
sess_acc_015_usr_acc_015_2_30,org_001,acc_015,usr_acc_015_2,2026-02-02T13:05:37.684955,2026-02-02T13:19:37.684955,14
sess_acc_015_usr_acc_015_2_29,org_001,acc_015,usr_acc_015_2,2026-02-03T15:16:37.684969,2026-02-03T16:17:37.684969,61
sess_acc_015_usr_acc_015_2_28,org_001,acc_015,usr_acc_015_2,2026-02-04T13:54:37.684982,2026-02-04T14:35:37.684982,41
sess_acc_015_usr_acc_015_2_27,org_001,acc_015,usr_acc_015_2,2026-02-05T16:54:37.684999,2026-02-05T18:18:37.684999,84
sess_acc_015_usr_acc_015_2_26,org_001,acc_015,usr_acc_015_2,2026-02-06T15:16:37.685017,2026-02-06T15:26:37.685017,10
sess_acc_015_usr_acc_015_2_23,org_001,acc_015,usr_acc_015_2,2026-02-09T10:54:37.685030,2026-02-09T11:12:37.685030,18
sess_acc_015_usr_acc_015_2_22,org_001,acc_015,usr_acc_015_2,2026-02-10T09:14:37.685051,2026-02-10T10:08:37.685051,54
sess_acc_015_usr_acc_015_2_21,org_001,acc_015,usr_acc_015_2,2026-02-11T16:57:37.685068,2026-02-11T18:01:37.685068,64
sess_acc_015_usr_acc_015_2_20,org_001,acc_015,usr_acc_015_2,2026-02-12T09:58:37.685078,2026-02-12T10:53:37.685078,55
sess_acc_015_usr_acc_015_2_19,org_001,acc_015,usr_acc_015_2,2026-02-13T17:31:37.685098,2026-02-13T18:03:37.685098,32
sess_acc_015_usr_acc_015_2_18,org_001,acc_015,usr_acc_015_2,2026-02-14T15:09:37.685115,2026-02-14T16:35:37.685115,86
sess_acc_015_usr_acc_015_2_17,org_001,acc_015,usr_acc_015_2,2026-02-15T17:49:37.685136,2026-02-15T18:42:37.685136,53
sess_acc_015_usr_acc_015_2_14,org_001,acc_015,usr_acc_015_2,2026-02-18T11:55:37.685157,2026-02-18T12:02:37.685157,7
sess_acc_015_usr_acc_015_2_13,org_001,acc_015,usr_acc_015_2,2026-02-19T09:17:37.685186,2026-02-19T10:13:37.685186,56
sess_acc_015_usr_acc_015_2_11,org_001,acc_015,usr_acc_015_2,2026-02-21T14:33:37.685205,2026-02-21T15:05:37.685205,32
sess_acc_015_usr_acc_015_2_9,org_001,acc_015,usr_acc_015_2,2026-02-23T12:10:37.685243,2026-02-23T12:40:37.685243,30
sess_acc_015_usr_acc_015_2_8,org_001,acc_015,usr_acc_015_2,2026-02-24T10:44:37.685269,2026-02-24T11:44:37.685269,60
sess_acc_015_usr_acc_015_2_6,org_001,acc_015,usr_acc_015_2,2026-02-26T17:12:37.685289,2026-02-26T17:26:37.685289,14
sess_acc_015_usr_acc_015_2_1,org_001,acc_015,usr_acc_015_2,2026-03-03T10:57:37.685307,2026-03-03T12:00:37.685307,63
sess_acc_015_usr_acc_015_3_60,org_001,acc_015,usr_acc_015_3,2026-01-03T18:26:37.685320,2026-01-03T19:04:37.685320,38
sess_acc_015_usr_acc_015_3_55,org_001,acc_015,usr_acc_015_3,2026-01-08T08:13:37.685336,2026-01-08T08:42:37.685336,29
sess_acc_015_usr_acc_015_3_54,org_001,acc_015,usr_acc_015_3,2026-01-09T13:13:37.685356,2026-01-09T13:42:37.685356,29
sess_acc_015_usr_acc_015_3_52,org_001,acc_015,usr_acc_015_3,2026-01-11T12:32:37.685369,2026-01-11T12:52:37.685369,20
sess_acc_015_usr_acc_015_3_51,org_001,acc_015,usr_acc_015_3,2026-01-12T16:27:37.685386,2026-01-12T17:38:37.685386,71
sess_acc_015_usr_acc_015_3_50,org_001,acc_015,usr_acc_015_3,2026-01-13T10:35:37.685403,2026-01-13T11:56:37.685403,81
sess_acc_015_usr_acc_015_3_49,org_001,acc_015,usr_acc_015_3,2026-01-14T18:44:37.685419,2026-01-14T19:44:37.685419,60
sess_acc_015_usr_acc_015_3_46,org_001,acc_015,usr_acc_015_3,2026-01-17T18:01:37.685458,2026-01-17T19:24:37.685458,83
sess_acc_015_usr_acc_015_3_44,org_001,acc_015,usr_acc_015_3,2026-01-19T15:32:37.685488,2026-01-19T16:51:37.685488,79
sess_acc_015_usr_acc_015_3_43,org_001,acc_015,usr_acc_015_3,2026-01-20T14:13:37.685503,2026-01-20T14:46:37.685503,33
sess_acc_015_usr_acc_015_3_40,org_001,acc_015,usr_acc_015_3,2026-01-23T15:26:37.685523,2026-01-23T16:53:37.685523,87
sess_acc_015_usr_acc_015_3_39,org_001,acc_015,usr_acc_015_3,2026-01-24T18:16:37.685543,2026-01-24T19:00:37.685543,44
sess_acc_015_usr_acc_015_3_38,org_001,acc_015,usr_acc_015_3,2026-01-25T08:09:37.685562,2026-01-25T09:01:37.685562,52
sess_acc_015_usr_acc_015_3_36,org_001,acc_015,usr_acc_015_3,2026-01-27T14:12:37.685578,2026-01-27T15:35:37.685578,83
sess_acc_015_usr_acc_015_3_34,org_001,acc_015,usr_acc_015_3,2026-01-29T10:25:37.685609,2026-01-29T11:10:37.685609,45
sess_acc_015_usr_acc_015_3_33,org_001,acc_015,usr_acc_015_3,2026-01-30T10:32:37.685686,2026-01-30T10:52:37.685686,20
sess_acc_015_usr_acc_015_3_31,org_001,acc_015,usr_acc_015_3,2026-02-01T09:01:37.685777,2026-02-01T10:01:37.685777,60
sess_acc_015_usr_acc_015_3_29,org_001,acc_015,usr_acc_015_3,2026-02-03T17:45:37.685801,2026-02-03T18:59:37.685801,74
sess_acc_015_usr_acc_015_3_28,org_001,acc_015,usr_acc_015_3,2026-02-04T10:29:37.685920,2026-02-04T11:55:37.685920,86
sess_acc_015_usr_acc_015_3_26,org_001,acc_015,usr_acc_015_3,2026-02-06T16:53:37.685962,2026-02-06T17:29:37.685962,36
sess_acc_015_usr_acc_015_3_25,org_001,acc_015,usr_acc_015_3,2026-02-07T10:40:37.685994,2026-02-07T10:47:37.685994,7
sess_acc_015_usr_acc_015_3_24,org_001,acc_015,usr_acc_015_3,2026-02-08T17:07:37.686014,2026-02-08T17:25:37.686014,18
sess_acc_015_usr_acc_015_3_22,org_001,acc_015,usr_acc_015_3,2026-02-10T15:54:37.686046,2026-02-10T16:45:37.686046,51
sess_acc_015_usr_acc_015_3_21,org_001,acc_015,usr_acc_015_3,2026-02-11T08:26:37.686072,2026-02-11T08:40:37.686072,14
sess_acc_015_usr_acc_015_3_20,org_001,acc_015,usr_acc_015_3,2026-02-12T13:40:37.686104,2026-02-12T14:42:37.686104,62
sess_acc_015_usr_acc_015_3_19,org_001,acc_015,usr_acc_015_3,2026-02-13T10:42:37.686127,2026-02-13T11:59:37.686127,77
sess_acc_015_usr_acc_015_3_16,org_001,acc_015,usr_acc_015_3,2026-02-16T17:38:37.686151,2026-02-16T18:52:37.686151,74
sess_acc_015_usr_acc_015_3_15,org_001,acc_015,usr_acc_015_3,2026-02-17T12:59:37.686170,2026-02-17T13:19:37.686170,20
sess_acc_015_usr_acc_015_3_14,org_001,acc_015,usr_acc_015_3,2026-02-18T16:32:37.686196,2026-02-18T16:56:37.686196,24
sess_acc_015_usr_acc_015_3_12,org_001,acc_015,usr_acc_015_3,2026-02-20T10:14:37.686225,2026-02-20T10:29:37.686225,15
sess_acc_015_usr_acc_015_3_11,org_001,acc_015,usr_acc_015_3,2026-02-21T09:22:37.686248,2026-02-21T10:37:37.686248,75
sess_acc_015_usr_acc_015_3_10,org_001,acc_015,usr_acc_015_3,2026-02-22T14:59:37.686277,2026-02-22T15:28:37.686277,29
sess_acc_015_usr_acc_015_3_6,org_001,acc_015,usr_acc_015_3,2026-02-26T17:19:37.686312,2026-02-26T17:45:37.686312,26
sess_acc_015_usr_acc_015_3_5,org_001,acc_015,usr_acc_015_3,2026-02-27T15:27:37.686338,2026-02-27T16:48:37.686338,81
sess_acc_015_usr_acc_015_3_3,org_001,acc_015,usr_acc_015_3,2026-03-01T17:22:37.686370,2026-03-01T18:14:37.686370,52
sess_acc_015_usr_acc_015_3_2,org_001,acc_015,usr_acc_015_3,2026-03-02T08:32:37.686390,2026-03-02T09:09:37.686390,37
sess_acc_015_usr_acc_015_3_1,org_001,acc_015,usr_acc_015_3,2026-03-03T08:07:37.686437,2026-03-03T08:35:37.686437,28
sess_acc_016_usr_acc_016_1_60,org_001,acc_016,usr_acc_016_1,2026-01-03T13:23:37.686480,2026-01-03T13:46:37.686480,23
sess_acc_016_usr_acc_016_1_57,org_001,acc_016,usr_acc_016_1,2026-01-06T17:50:37.686560,2026-01-06T18:36:37.686560,46
sess_acc_016_usr_acc_016_1_56,org_001,acc_016,usr_acc_016_1,2026-01-07T17:13:37.686584,2026-01-07T18:25:37.686584,72
sess_acc_016_usr_acc_016_1_55,org_001,acc_016,usr_acc_016_1,2026-01-08T17:56:37.686609,2026-01-08T19:26:37.686609,90
sess_acc_016_usr_acc_016_1_53,org_001,acc_016,usr_acc_016_1,2026-01-10T14:20:37.686631,2026-01-10T15:05:37.686631,45
sess_acc_016_usr_acc_016_1_51,org_001,acc_016,usr_acc_016_1,2026-01-12T12:26:37.686657,2026-01-12T12:46:37.686657,20
sess_acc_016_usr_acc_016_1_50,org_001,acc_016,usr_acc_016_1,2026-01-13T13:37:37.686679,2026-01-13T14:31:37.686679,54
sess_acc_016_usr_acc_016_1_49,org_001,acc_016,usr_acc_016_1,2026-01-14T18:50:37.686703,2026-01-14T20:08:37.686703,78
sess_acc_016_usr_acc_016_1_48,org_001,acc_016,usr_acc_016_1,2026-01-15T14:02:37.686721,2026-01-15T15:15:37.686721,73
sess_acc_016_usr_acc_016_1_46,org_001,acc_016,usr_acc_016_1,2026-01-17T09:53:37.686748,2026-01-17T10:51:37.686748,58
sess_acc_016_usr_acc_016_1_45,org_001,acc_016,usr_acc_016_1,2026-01-18T16:49:37.686778,2026-01-18T17:34:37.686778,45
sess_acc_016_usr_acc_016_1_43,org_001,acc_016,usr_acc_016_1,2026-01-20T18:58:37.686812,2026-01-20T19:18:37.686812,20
sess_acc_016_usr_acc_016_1_42,org_001,acc_016,usr_acc_016_1,2026-01-21T08:08:37.686839,2026-01-21T08:26:37.686839,18
sess_acc_016_usr_acc_016_1_41,org_001,acc_016,usr_acc_016_1,2026-01-22T09:12:37.686869,2026-01-22T10:04:37.686869,52
sess_acc_016_usr_acc_016_1_39,org_001,acc_016,usr_acc_016_1,2026-01-24T08:07:37.686891,2026-01-24T08:18:37.686891,11
sess_acc_016_usr_acc_016_1_36,org_001,acc_016,usr_acc_016_1,2026-01-27T10:59:37.686929,2026-01-27T11:21:37.686929,22
sess_acc_016_usr_acc_016_1_32,org_001,acc_016,usr_acc_016_1,2026-01-31T15:42:37.686968,2026-01-31T16:02:37.686968,20
sess_acc_016_usr_acc_016_1_18,org_001,acc_016,usr_acc_016_1,2026-02-14T08:42:37.687022,2026-02-14T09:14:37.687022,32
sess_acc_016_usr_acc_016_1_7,org_001,acc_016,usr_acc_016_1,2026-02-25T15:55:37.687078,2026-02-25T17:19:37.687078,84
sess_acc_016_usr_acc_016_1_3,org_001,acc_016,usr_acc_016_1,2026-03-01T09:09:37.687109,2026-03-01T10:13:37.687109,64
sess_acc_016_usr_acc_016_2_60,org_001,acc_016,usr_acc_016_2,2026-01-03T12:01:37.687134,2026-01-03T13:06:37.687134,65
sess_acc_016_usr_acc_016_2_59,org_001,acc_016,usr_acc_016_2,2026-01-04T14:13:37.687169,2026-01-04T14:37:37.687169,24
sess_acc_016_usr_acc_016_2_58,org_001,acc_016,usr_acc_016_2,2026-01-05T12:23:37.687201,2026-01-05T12:40:37.687201,17
sess_acc_016_usr_acc_016_2_57,org_001,acc_016,usr_acc_016_2,2026-01-06T14:12:37.687220,2026-01-06T14:54:37.687220,42
sess_acc_016_usr_acc_016_2_56,org_001,acc_016,usr_acc_016_2,2026-01-07T16:38:37.687248,2026-01-07T17:46:37.687248,68
sess_acc_016_usr_acc_016_2_55,org_001,acc_016,usr_acc_016_2,2026-01-08T09:14:37.687315,2026-01-08T09:33:37.687315,19
sess_acc_016_usr_acc_016_2_54,org_001,acc_016,usr_acc_016_2,2026-01-09T11:04:37.687338,2026-01-09T12:17:37.687338,73
sess_acc_016_usr_acc_016_2_53,org_001,acc_016,usr_acc_016_2,2026-01-10T17:44:37.687356,2026-01-10T18:40:37.687356,56
sess_acc_016_usr_acc_016_2_50,org_001,acc_016,usr_acc_016_2,2026-01-13T10:50:37.687393,2026-01-13T11:21:37.687393,31
sess_acc_016_usr_acc_016_2_49,org_001,acc_016,usr_acc_016_2,2026-01-14T08:06:37.687420,2026-01-14T08:34:37.687420,28
sess_acc_016_usr_acc_016_2_48,org_001,acc_016,usr_acc_016_2,2026-01-15T18:04:37.687452,2026-01-15T18:30:37.687452,26
sess_acc_016_usr_acc_016_2_47,org_001,acc_016,usr_acc_016_2,2026-01-16T08:42:37.687478,2026-01-16T09:47:37.687478,65
sess_acc_016_usr_acc_016_2_45,org_001,acc_016,usr_acc_016_2,2026-01-18T08:38:37.687512,2026-01-18T09:28:37.687512,50
sess_acc_016_usr_acc_016_2_44,org_001,acc_016,usr_acc_016_2,2026-01-19T08:52:37.687550,2026-01-19T08:59:37.687550,7
sess_acc_016_usr_acc_016_2_43,org_001,acc_016,usr_acc_016_2,2026-01-20T10:49:37.687578,2026-01-20T11:06:37.687578,17
sess_acc_016_usr_acc_016_2_41,org_001,acc_016,usr_acc_016_2,2026-01-22T15:47:37.687600,2026-01-22T16:36:37.687600,49
sess_acc_016_usr_acc_016_2_40,org_001,acc_016,usr_acc_016_2,2026-01-23T08:52:37.687630,2026-01-23T09:42:37.687630,50
sess_acc_016_usr_acc_016_2_36,org_001,acc_016,usr_acc_016_2,2026-01-27T09:17:37.687665,2026-01-27T10:28:37.687665,71
sess_acc_016_usr_acc_016_2_32,org_001,acc_016,usr_acc_016_2,2026-01-31T15:01:37.687692,2026-01-31T15:37:37.687692,36
sess_acc_016_usr_acc_016_2_31,org_001,acc_016,usr_acc_016_2,2026-02-01T14:40:37.687724,2026-02-01T14:58:37.687724,18
sess_acc_016_usr_acc_016_2_28,org_001,acc_016,usr_acc_016_2,2026-02-04T12:58:37.687759,2026-02-04T13:47:37.687759,49
sess_acc_016_usr_acc_016_2_27,org_001,acc_016,usr_acc_016_2,2026-02-05T11:02:37.687790,2026-02-05T12:21:37.687790,79
sess_acc_016_usr_acc_016_2_20,org_001,acc_016,usr_acc_016_2,2026-02-12T18:09:37.687836,2026-02-12T19:20:37.687836,71
sess_acc_016_usr_acc_016_2_3,org_001,acc_016,usr_acc_016_2,2026-03-01T09:45:37.687904,2026-03-01T10:24:37.687904,39
sess_acc_016_usr_acc_016_2_1,org_001,acc_016,usr_acc_016_2,2026-03-03T08:30:37.687931,2026-03-03T09:20:37.687931,50
sess_acc_016_usr_acc_016_3_60,org_001,acc_016,usr_acc_016_3,2026-01-03T14:57:37.687956,2026-01-03T15:14:37.687956,17
sess_acc_016_usr_acc_016_3_59,org_001,acc_016,usr_acc_016_3,2026-01-04T14:43:37.687984,2026-01-04T15:29:37.687984,46
sess_acc_016_usr_acc_016_3_58,org_001,acc_016,usr_acc_016_3,2026-01-05T14:35:37.688011,2026-01-05T15:05:37.688011,30
sess_acc_016_usr_acc_016_3_57,org_001,acc_016,usr_acc_016_3,2026-01-06T18:29:37.688039,2026-01-06T19:43:37.688039,74
sess_acc_016_usr_acc_016_3_56,org_001,acc_016,usr_acc_016_3,2026-01-07T16:28:37.688063,2026-01-07T17:13:37.688063,45
sess_acc_016_usr_acc_016_3_55,org_001,acc_016,usr_acc_016_3,2026-01-08T14:29:37.688091,2026-01-08T14:37:37.688091,8
sess_acc_016_usr_acc_016_3_54,org_001,acc_016,usr_acc_016_3,2026-01-09T10:39:37.688112,2026-01-09T11:22:37.688112,43
sess_acc_016_usr_acc_016_3_53,org_001,acc_016,usr_acc_016_3,2026-01-10T17:34:37.688135,2026-01-10T18:51:37.688135,77
sess_acc_016_usr_acc_016_3_52,org_001,acc_016,usr_acc_016_3,2026-01-11T08:29:37.688165,2026-01-11T09:40:37.688165,71
sess_acc_016_usr_acc_016_3_49,org_001,acc_016,usr_acc_016_3,2026-01-14T09:52:37.688205,2026-01-14T10:34:37.688205,42
sess_acc_016_usr_acc_016_3_45,org_001,acc_016,usr_acc_016_3,2026-01-18T11:33:37.688243,2026-01-18T11:56:37.688243,23
sess_acc_016_usr_acc_016_3_43,org_001,acc_016,usr_acc_016_3,2026-01-20T12:46:37.688273,2026-01-20T12:51:37.688273,5
sess_acc_016_usr_acc_016_3_42,org_001,acc_016,usr_acc_016_3,2026-01-21T10:38:37.688301,2026-01-21T10:58:37.688301,20
sess_acc_016_usr_acc_016_3_41,org_001,acc_016,usr_acc_016_3,2026-01-22T15:01:37.688319,2026-01-22T16:10:37.688319,69
sess_acc_016_usr_acc_016_3_40,org_001,acc_016,usr_acc_016_3,2026-01-23T10:52:37.688350,2026-01-23T11:27:37.688350,35
sess_acc_016_usr_acc_016_3_37,org_001,acc_016,usr_acc_016_3,2026-01-26T18:01:37.688383,2026-01-26T18:29:37.688383,28
sess_acc_016_usr_acc_016_3_36,org_001,acc_016,usr_acc_016_3,2026-01-27T16:47:37.688404,2026-01-27T18:01:37.688404,74
sess_acc_016_usr_acc_016_3_35,org_001,acc_016,usr_acc_016_3,2026-01-28T18:06:37.688440,2026-01-28T19:26:37.688440,80
sess_acc_016_usr_acc_016_3_34,org_001,acc_016,usr_acc_016_3,2026-01-29T09:29:37.688471,2026-01-29T10:27:37.688471,58
sess_acc_016_usr_acc_016_3_33,org_001,acc_016,usr_acc_016_3,2026-01-30T14:00:37.688501,2026-01-30T15:19:37.688501,79
sess_acc_016_usr_acc_016_3_30,org_001,acc_016,usr_acc_016_3,2026-02-02T13:08:37.688530,2026-02-02T14:12:37.688530,64
sess_acc_016_usr_acc_016_3_28,org_001,acc_016,usr_acc_016_3,2026-02-04T16:24:37.688565,2026-02-04T17:34:37.688565,70
sess_acc_016_usr_acc_016_3_8,org_001,acc_016,usr_acc_016_3,2026-02-24T17:53:37.688625,2026-02-24T18:49:37.688625,56
sess_acc_017_usr_acc_017_1_57,org_001,acc_017,usr_acc_017_1,2026-01-06T10:46:37.688682,2026-01-06T11:40:37.688682,54
sess_acc_017_usr_acc_017_1_56,org_001,acc_017,usr_acc_017_1,2026-01-07T09:28:37.688713,2026-01-07T10:20:37.688713,52
sess_acc_017_usr_acc_017_1_55,org_001,acc_017,usr_acc_017_1,2026-01-08T15:24:37.688732,2026-01-08T15:46:37.688732,22
sess_acc_017_usr_acc_017_1_54,org_001,acc_017,usr_acc_017_1,2026-01-09T18:18:37.688754,2026-01-09T18:51:37.688754,33
sess_acc_017_usr_acc_017_1_53,org_001,acc_017,usr_acc_017_1,2026-01-10T16:51:37.688777,2026-01-10T17:20:37.688777,29
sess_acc_017_usr_acc_017_1_52,org_001,acc_017,usr_acc_017_1,2026-01-11T18:06:37.688796,2026-01-11T18:37:37.688796,31
sess_acc_017_usr_acc_017_1_50,org_001,acc_017,usr_acc_017_1,2026-01-13T14:36:37.688817,2026-01-13T15:50:37.688817,74
sess_acc_017_usr_acc_017_1_49,org_001,acc_017,usr_acc_017_1,2026-01-14T18:33:37.688831,2026-01-14T19:41:37.688831,68
sess_acc_017_usr_acc_017_1_47,org_001,acc_017,usr_acc_017_1,2026-01-16T13:39:37.688854,2026-01-16T14:55:37.688854,76
sess_acc_017_usr_acc_017_1_46,org_001,acc_017,usr_acc_017_1,2026-01-17T14:55:37.688874,2026-01-17T15:09:37.688874,14
sess_acc_017_usr_acc_017_1_44,org_001,acc_017,usr_acc_017_1,2026-01-19T09:31:37.688917,2026-01-19T10:05:37.688917,34
sess_acc_017_usr_acc_017_1_43,org_001,acc_017,usr_acc_017_1,2026-01-20T08:14:37.688948,2026-01-20T08:56:37.688948,42
sess_acc_017_usr_acc_017_1_42,org_001,acc_017,usr_acc_017_1,2026-01-21T10:18:37.688976,2026-01-21T10:32:37.688976,14
sess_acc_017_usr_acc_017_1_41,org_001,acc_017,usr_acc_017_1,2026-01-22T14:39:37.689000,2026-01-22T14:51:37.689000,12
sess_acc_017_usr_acc_017_1_40,org_001,acc_017,usr_acc_017_1,2026-01-23T12:41:37.689015,2026-01-23T12:49:37.689015,8
sess_acc_017_usr_acc_017_1_39,org_001,acc_017,usr_acc_017_1,2026-01-24T11:21:37.689030,2026-01-24T11:33:37.689030,12
sess_acc_017_usr_acc_017_1_37,org_001,acc_017,usr_acc_017_1,2026-01-26T18:58:37.689050,2026-01-26T19:10:37.689050,12
sess_acc_017_usr_acc_017_1_35,org_001,acc_017,usr_acc_017_1,2026-01-28T17:44:37.689070,2026-01-28T17:53:37.689070,9
sess_acc_017_usr_acc_017_1_31,org_001,acc_017,usr_acc_017_1,2026-02-01T10:17:37.689097,2026-02-01T10:27:37.689097,10
sess_acc_017_usr_acc_017_1_30,org_001,acc_017,usr_acc_017_1,2026-02-02T11:41:37.689112,2026-02-02T12:30:37.689112,49
sess_acc_017_usr_acc_017_1_29,org_001,acc_017,usr_acc_017_1,2026-02-03T11:34:37.689182,2026-02-03T12:56:37.689182,82
sess_acc_017_usr_acc_017_1_9,org_001,acc_017,usr_acc_017_1,2026-02-23T11:52:37.689249,2026-02-23T12:04:37.689249,12
sess_acc_017_usr_acc_017_2_60,org_001,acc_017,usr_acc_017_2,2026-01-03T09:42:37.689293,2026-01-03T09:56:37.689293,14
sess_acc_017_usr_acc_017_2_58,org_001,acc_017,usr_acc_017_2,2026-01-05T13:57:37.689313,2026-01-05T14:30:37.689313,33
sess_acc_017_usr_acc_017_2_57,org_001,acc_017,usr_acc_017_2,2026-01-06T18:15:37.689340,2026-01-06T19:27:37.689340,72
sess_acc_017_usr_acc_017_2_56,org_001,acc_017,usr_acc_017_2,2026-01-07T08:22:37.689367,2026-01-07T09:19:37.689367,57
sess_acc_017_usr_acc_017_2_54,org_001,acc_017,usr_acc_017_2,2026-01-09T12:47:37.689403,2026-01-09T14:02:37.689403,75
sess_acc_017_usr_acc_017_2_51,org_001,acc_017,usr_acc_017_2,2026-01-12T11:44:37.689432,2026-01-12T12:45:37.689432,61
sess_acc_017_usr_acc_017_2_50,org_001,acc_017,usr_acc_017_2,2026-01-13T17:24:37.689543,2026-01-13T18:07:37.689543,43
sess_acc_017_usr_acc_017_2_49,org_001,acc_017,usr_acc_017_2,2026-01-14T17:24:37.689562,2026-01-14T18:32:37.689562,68
sess_acc_017_usr_acc_017_2_48,org_001,acc_017,usr_acc_017_2,2026-01-15T08:14:37.689578,2026-01-15T08:45:37.689578,31
sess_acc_017_usr_acc_017_2_47,org_001,acc_017,usr_acc_017_2,2026-01-16T12:02:37.689617,2026-01-16T13:16:37.689617,74
sess_acc_017_usr_acc_017_2_43,org_001,acc_017,usr_acc_017_2,2026-01-20T08:21:37.689646,2026-01-20T09:45:37.689646,84
sess_acc_017_usr_acc_017_2_41,org_001,acc_017,usr_acc_017_2,2026-01-22T18:18:37.689673,2026-01-22T19:31:37.689673,73
sess_acc_017_usr_acc_017_2_39,org_001,acc_017,usr_acc_017_2,2026-01-24T14:29:37.689699,2026-01-24T15:04:37.689699,35
